 IDnum	Rework_Decision	Logic_board_fail	IO_board_fail	System_State	Rework_Outcome	Rework_Cost
24006	IO_board	No	No	Operational	L0_IO0	1
24007	Logic_board	No	No	Operational	L0_IO0	1
24008	IO_board	Yes	No	Failed	L0_IO1	0.571429
24009	IO_board	Yes	No	Failed	L0_IO1	0.571429
24010	IO_board	Yes	No	Failed	L0_IO1	0.571429
24011	IO_board	Yes	No	Failed	L0_IO1	0.571429
24012	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24013	Logic_board	Yes	Yes	Failed	L0_IO0	1
24014	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24015	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24016	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24017	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24018	IO_board	Yes	No	Failed	L0_IO1	0.571429
24019	IO_board	Yes	No	Failed	L0_IO1	0.571429
24020	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24021	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24022	IO_board	Yes	No	Failed	L0_IO1	0.571429
24023	IO_board	Yes	No	Failed	L0_IO1	0.571429
24024	IO_board	No	No	Operational	L0_IO0	1
24025	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24026	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24027	IO_board	Yes	No	Failed	L0_IO1	0.571429
24028	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24029	IO_board	Yes	No	Failed	L0_IO1	0.571429
24030	IO_board	Yes	No	Failed	L0_IO1	0.571429
24031	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24032	Logic_board	No	No	Operational	L0_IO0	1
24033	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24034	IO_board	Yes	Yes	Failed	L0_IO0	1
24035	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24036	IO_board	No	No	Operational	L0_IO0	1
24037	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24038	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24039	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24040	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24041	IO_board	Yes	No	Failed	L0_IO1	0.571429
24042	Logic_board	Yes	Yes	Failed	L0_IO0	1
24043	IO_board	Yes	Yes	Failed	L0_IO0	1
24044	Logic_board	No	No	Operational	L0_IO0	1
24045	IO_board	Yes	No	Failed	L0_IO1	0.571429
24046	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24047	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24048	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24049	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24050	IO_board	Yes	No	Failed	L0_IO1	0.571429
24051	IO_board	Yes	No	Failed	L0_IO1	0.571429
24052	IO_board	Yes	No	Failed	L0_IO1	0.571429
24053	Logic_board	Yes	Yes	Failed	L0_IO0	1
24054	IO_board	Yes	Yes	Failed	L0_IO0	1
24055	Logic_board	No	No	Operational	L0_IO0	1
24056	Logic_board	Yes	Yes	Failed	L0_IO0	1
24057	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24058	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24059	IO_board	Yes	No	Failed	L0_IO1	0.571429
24060	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24061	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24062	IO_board	No	No	Operational	L0_IO0	1
24063	IO_board	Yes	No	Failed	L0_IO1	0.571429
24064	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24065	Logic_board	No	No	Operational	L0_IO0	1
24066	IO_board	Yes	No	Failed	L0_IO1	0.571429
24067	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24068	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24069	Logic_board	No	No	Operational	L0_IO0	1
24070	Logic_board	Yes	Yes	Failed	L0_IO0	1
24071	IO_board	Yes	No	Failed	L0_IO1	0.571429
24072	IO_board	No	No	Operational	L0_IO0	1
24073	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24074	IO_board	Yes	No	Failed	L0_IO1	0.571429
24075	Logic_board	Yes	Yes	Failed	L0_IO0	1
24076	Logic_board	Yes	Yes	Failed	L0_IO0	1
24077	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24078	IO_board	Yes	Yes	Failed	L0_IO0	1
24079	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24080	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24081	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24082	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24083	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24084	Logic_board	Yes	Yes	Failed	L0_IO0	1
24085	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24086	Logic_board	Yes	Yes	Failed	L0_IO0	1
24087	IO_board	Yes	No	Failed	L0_IO1	0.571429
24088	IO_board	Yes	No	Failed	L0_IO1	0.571429
24089	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24090	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24091	Logic_board	No	No	Operational	L0_IO0	1
24092	Logic_board	No	Yes	Failed	L1_IO0	0.428571
24093	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24094	Logic_board	Yes	Yes	Failed	L0_IO0	1
24095	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24096	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24097	Logic_board	No	No	Operational	L0_IO0	1
24098	IO_board	Yes	No	Failed	L0_IO1	0.571429
24099	IO_board	Yes	Yes	Failed	L0_IO0	1
24100	IO_board	Yes	No	Failed	L0_IO1	0.571429
24101	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24102	Logic_board	Yes	Yes	Failed	L0_IO0	1
24103	Logic_board	No	No	Operational	L0_IO0	1
24104	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24105	IO_board	Yes	No	Failed	L0_IO1	0.571429
24106	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24107	IO_board	Yes	No	Failed	L0_IO1	0.571429
24108	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24109	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24110	IO_board	Yes	No	Failed	L0_IO1	0.571429
24111	IO_board	Yes	No	Failed	L0_IO1	0.571429
24112	Logic_board	No	No	Operational	L0_IO0	1
24113	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24114	Logic_board	Yes	Yes	Failed	L0_IO0	1
24115	IO_board	Yes	No	Failed	L0_IO1	0.571429
24116	IO_board	Yes	No	Failed	L0_IO1	0.571429
24117	Logic_board	Yes	Yes	Failed	L0_IO0	1
24118	IO_board	Yes	No	Failed	L0_IO1	0.571429
24119	IO_board	Yes	No	Failed	L0_IO1	0.571429
24120	IO_board	Yes	No	Failed	L0_IO1	0.571429
24121	IO_board	Yes	No	Failed	L0_IO1	0.571429
24122	IO_board	Yes	No	Failed	L0_IO1	0.571429
24123	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24124	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24125	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24126	Logic_board	Yes	Yes	Failed	L0_IO0	1
24127	Logic_board	No	No	Operational	L0_IO0	1
24128	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24129	IO_board	Yes	Yes	Failed	L0_IO0	1
24130	IO_board	Yes	No	Failed	L0_IO1	0.571429
24131	Logic_board	Yes	Yes	Failed	L0_IO0	1
24132	Logic_board	No	No	Operational	L0_IO0	1
24133	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24134	IO_board	No	No	Operational	L0_IO0	1
24135	IO_board	Yes	No	Failed	L0_IO1	0.571429
24136	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24137	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24138	IO_board	Yes	Yes	Failed	L0_IO0	1
24139	IO_board	Yes	No	Failed	L0_IO1	0.571429
24140	IO_board	Yes	No	Failed	L0_IO1	0.571429
24141	IO_board	Yes	No	Failed	L0_IO1	0.571429
24142	IO_board	Yes	Yes	Failed	L0_IO0	1
24143	IO_board	Yes	No	Failed	L0_IO1	0.571429
24144	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24145	IO_board	Yes	No	Failed	L0_IO1	0.571429
24146	Logic_board	No	No	Operational	L0_IO0	1
24147	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24148	IO_board	Yes	No	Failed	L0_IO1	0.571429
24149	IO_board	Yes	No	Failed	L0_IO1	0.571429
24150	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24151	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24152	IO_board	Yes	No	Failed	L0_IO1	0.571429
24153	IO_board	Yes	No	Failed	L0_IO1	0.571429
24154	IO_board	Yes	No	Failed	L0_IO1	0.571429
24155	IO_board	Yes	No	Failed	L0_IO1	0.571429
24156	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24157	IO_board	Yes	Yes	Failed	L0_IO0	1
24158	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24159	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24160	IO_board	No	No	Operational	L0_IO0	1
24161	IO_board	Yes	No	Failed	L0_IO1	0.571429
24162	Logic_board	Yes	Yes	Failed	L0_IO0	1
24163	IO_board	Yes	No	Failed	L0_IO1	0.571429
24164	IO_board	No	No	Operational	L0_IO0	1
24165	IO_board	Yes	Yes	Failed	L0_IO0	1
24166	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24167	IO_board	Yes	No	Failed	L0_IO1	0.571429
24168	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24169	IO_board	Yes	No	Failed	L0_IO1	0.571429
24170	IO_board	Yes	Yes	Failed	L0_IO0	1
24171	IO_board	Yes	No	Failed	L0_IO1	0.571429
24172	IO_board	No	No	Operational	L0_IO0	1
24173	IO_board	Yes	No	Failed	L0_IO1	0.571429
24174	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24175	IO_board	Yes	No	Failed	L0_IO1	0.571429
24176	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24177	IO_board	Yes	No	Failed	L0_IO1	0.571429
24178	Logic_board	Yes	Yes	Failed	L0_IO0	1
24179	IO_board	Yes	No	Failed	L0_IO1	0.571429
24180	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24181	IO_board	Yes	No	Failed	L0_IO1	0.571429
24182	IO_board	Yes	No	Failed	L0_IO1	0.571429
24183	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24184	IO_board	Yes	No	Failed	L0_IO1	0.571429
24185	Logic_board	No	No	Operational	L0_IO0	1
24186	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24187	Logic_board	No	No	Operational	L0_IO0	1
24188	Logic_board	Yes	Yes	Failed	L0_IO0	1
24189	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24190	Logic_board	No	No	Operational	L0_IO0	1
24191	IO_board	Yes	No	Failed	L0_IO1	0.571429
24192	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24193	Logic_board	Yes	Yes	Failed	L0_IO0	1
24194	Logic_board	No	No	Operational	L0_IO0	1
24195	IO_board	Yes	No	Failed	L0_IO1	0.571429
24196	IO_board	Yes	No	Failed	L0_IO1	0.571429
24197	IO_board	Yes	Yes	Failed	L0_IO0	1
24198	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24199	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24200	Logic_board	Yes	Yes	Failed	L0_IO0	1
24201	IO_board	Yes	No	Failed	L0_IO1	0.571429
24202	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24203	IO_board	Yes	No	Failed	L0_IO1	0.571429
24204	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24205	IO_board	Yes	Yes	Failed	L0_IO0	1
24206	IO_board	Yes	No	Failed	L0_IO1	0.571429
24207	IO_board	Yes	No	Failed	L0_IO1	0.571429
24208	IO_board	Yes	No	Failed	L0_IO1	0.571429
24209	IO_board	Yes	No	Failed	L0_IO1	0.571429
24210	IO_board	Yes	No	Failed	L0_IO1	0.571429
24211	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24212	Logic_board	Yes	Yes	Failed	L0_IO0	1
24213	IO_board	Yes	No	Failed	L0_IO1	0.571429
24214	IO_board	Yes	No	Failed	L0_IO1	0.571429
24215	IO_board	No	No	Operational	L0_IO0	1
24216	IO_board	Yes	No	Failed	L0_IO1	0.571429
24217	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24218	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24219	IO_board	Yes	Yes	Failed	L0_IO0	1
24220	IO_board	Yes	No	Failed	L0_IO1	0.571429
24221	IO_board	Yes	No	Failed	L0_IO1	0.571429
24222	IO_board	Yes	No	Failed	L0_IO1	0.571429
24223	IO_board	Yes	No	Failed	L0_IO1	0.571429
24224	IO_board	No	No	Operational	L0_IO0	1
24225	IO_board	Yes	No	Failed	L0_IO1	0.571429
24226	IO_board	Yes	No	Failed	L0_IO1	0.571429
24227	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24228	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24229	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24230	IO_board	Yes	No	Failed	L0_IO1	0.571429
24231	IO_board	Yes	Yes	Failed	L0_IO0	1
24232	IO_board	No	No	Operational	L0_IO0	1
24233	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24234	IO_board	No	No	Operational	L0_IO0	1
24235	IO_board	Yes	Yes	Failed	L0_IO0	1
24236	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24237	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24238	Logic_board	No	No	Operational	L0_IO0	1
24239	IO_board	Yes	Yes	Failed	L0_IO0	1
24240	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24241	Logic_board	No	Yes	Failed	L1_IO0	0.428571
24242	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24243	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24244	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24245	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24246	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24247	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24248	IO_board	Yes	No	Failed	L0_IO1	0.571429
24249	Logic_board	No	No	Operational	L0_IO0	1
24250	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24251	IO_board	No	No	Operational	L0_IO0	1
24252	IO_board	Yes	No	Failed	L0_IO1	0.571429
24253	IO_board	Yes	No	Failed	L0_IO1	0.571429
24254	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24255	IO_board	Yes	No	Failed	L0_IO1	0.571429
24256	Logic_board	Yes	Yes	Failed	L0_IO0	1
24257	IO_board	Yes	No	Failed	L0_IO1	0.571429
24258	IO_board	Yes	No	Failed	L0_IO1	0.571429
24259	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24260	Logic_board	Yes	Yes	Failed	L0_IO0	1
24261	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24262	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24263	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24264	IO_board	Yes	No	Failed	L0_IO1	0.571429
24265	IO_board	No	Yes	Failed	L1_IO0	0
24266	IO_board	Yes	Yes	Failed	L0_IO0	1
24267	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24268	Logic_board	Yes	Yes	Failed	L0_IO0	1
24269	IO_board	Yes	No	Failed	L0_IO1	0.571429
24270	IO_board	Yes	No	Failed	L0_IO1	0.571429
24271	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24272	IO_board	Yes	Yes	Failed	L0_IO0	1
24273	IO_board	Yes	No	Failed	L0_IO1	0.571429
24274	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24275	IO_board	Yes	No	Failed	L0_IO1	0.571429
24276	IO_board	Yes	No	Failed	L0_IO1	0.571429
24277	IO_board	Yes	No	Failed	L0_IO1	0.571429
24278	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24279	Logic_board	No	No	Operational	L0_IO0	1
24280	IO_board	Yes	No	Failed	L0_IO1	0.571429
24281	IO_board	Yes	Yes	Failed	L0_IO0	1
24282	IO_board	Yes	Yes	Failed	L0_IO0	1
24283	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24284	IO_board	Yes	No	Failed	L0_IO1	0.571429
24285	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24286	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24287	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24288	IO_board	Yes	No	Failed	L0_IO1	0.571429
24289	IO_board	Yes	No	Failed	L0_IO1	0.571429
24290	IO_board	Yes	Yes	Failed	L0_IO0	1
24291	IO_board	Yes	No	Failed	L0_IO1	0.571429
24292	IO_board	Yes	No	Failed	L0_IO1	0.571429
24293	IO_board	No	No	Operational	L0_IO0	1
24294	Logic_board	No	No	Operational	L0_IO0	1
24295	IO_board	Yes	No	Failed	L0_IO1	0.571429
24296	IO_board	Yes	No	Failed	L0_IO1	0.571429
24297	Logic_board	Yes	Yes	Failed	L0_IO0	1
24298	IO_board	No	No	Operational	L0_IO0	1
24299	IO_board	Yes	No	Failed	L0_IO1	0.571429
24300	IO_board	Yes	No	Failed	L0_IO1	0.571429
24301	Logic_board	Yes	Yes	Failed	L0_IO0	1
24302	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24303	IO_board	Yes	No	Failed	L0_IO1	0.571429
24304	IO_board	Yes	Yes	Failed	L0_IO0	1
24305	IO_board	No	No	Operational	L0_IO0	1
24306	IO_board	Yes	No	Failed	L0_IO1	0.571429
24307	IO_board	Yes	No	Failed	L0_IO1	0.571429
24308	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24309	IO_board	Yes	No	Failed	L0_IO1	0.571429
24310	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24311	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24312	IO_board	Yes	No	Failed	L0_IO1	0.571429
24313	IO_board	Yes	No	Failed	L0_IO1	0.571429
24314	IO_board	Yes	Yes	Failed	L0_IO0	1
24315	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24316	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24317	IO_board	No	Yes	Failed	L1_IO0	0
24318	IO_board	Yes	Yes	Failed	L0_IO0	1
24319	IO_board	Yes	No	Failed	L0_IO1	0.571429
24320	IO_board	Yes	Yes	Failed	L0_IO0	1
24321	IO_board	No	No	Operational	L0_IO0	1
24322	IO_board	Yes	No	Failed	L0_IO1	0.571429
24323	IO_board	Yes	No	Failed	L0_IO1	0.571429
24324	IO_board	No	No	Operational	L0_IO0	1
24325	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24326	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24327	IO_board	Yes	Yes	Failed	L0_IO0	1
24328	Logic_board	No	No	Operational	L0_IO0	1
24329	IO_board	Yes	No	Failed	L0_IO1	0.571429
24330	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24331	IO_board	Yes	Yes	Failed	L0_IO0	1
24332	IO_board	Yes	No	Failed	L0_IO1	0.571429
24333	IO_board	Yes	No	Failed	L0_IO1	0.571429
24334	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24335	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24336	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24337	IO_board	Yes	No	Failed	L0_IO1	0.571429
24338	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24339	IO_board	Yes	No	Failed	L0_IO1	0.571429
24340	Logic_board	No	No	Operational	L0_IO0	1
24341	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24342	Logic_board	No	No	Operational	L0_IO0	1
24343	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24344	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24345	IO_board	Yes	Yes	Failed	L0_IO0	1
24346	Logic_board	No	No	Operational	L0_IO0	1
24347	Logic_board	No	Yes	Failed	L1_IO0	0.428571
24348	IO_board	Yes	No	Failed	L0_IO1	0.571429
24349	Logic_board	No	No	Operational	L0_IO0	1
24350	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24351	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24352	IO_board	Yes	No	Failed	L0_IO1	0.571429
24353	IO_board	Yes	No	Failed	L0_IO1	0.571429
24354	IO_board	Yes	Yes	Failed	L0_IO0	1
24355	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24356	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24357	Logic_board	Yes	Yes	Failed	L0_IO0	1
24358	IO_board	Yes	No	Failed	L0_IO1	0.571429
24359	IO_board	No	No	Operational	L0_IO0	1
24360	Logic_board	Yes	Yes	Failed	L0_IO0	1
24361	IO_board	Yes	No	Failed	L0_IO1	0.571429
24362	Logic_board	Yes	Yes	Failed	L0_IO0	1
24363	IO_board	Yes	No	Failed	L0_IO1	0.571429
24364	IO_board	Yes	No	Failed	L0_IO1	0.571429
24365	IO_board	Yes	No	Failed	L0_IO1	0.571429
24366	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24367	IO_board	No	Yes	Failed	L1_IO0	0
24368	IO_board	Yes	No	Failed	L0_IO1	0.571429
24369	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24370	Logic_board	Yes	Yes	Failed	L0_IO0	1
24371	IO_board	Yes	No	Failed	L0_IO1	0.571429
24372	Logic_board	No	Yes	Failed	L1_IO0	0.428571
24373	IO_board	Yes	No	Failed	L0_IO1	0.571429
24374	IO_board	Yes	No	Failed	L0_IO1	0.571429
24375	IO_board	Yes	Yes	Failed	L0_IO0	1
24376	IO_board	Yes	No	Failed	L0_IO1	0.571429
24377	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24378	IO_board	No	No	Operational	L0_IO0	1
24379	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24380	Logic_board	No	No	Operational	L0_IO0	1
24381	IO_board	Yes	No	Failed	L0_IO1	0.571429
24382	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24383	IO_board	Yes	No	Failed	L0_IO1	0.571429
24384	Logic_board	Yes	Yes	Failed	L0_IO0	1
24385	Logic_board	No	No	Operational	L0_IO0	1
24386	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24387	Logic_board	No	No	Operational	L0_IO0	1
24388	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24389	Logic_board	Yes	Yes	Failed	L0_IO0	1
24390	Logic_board	Yes	Yes	Failed	L0_IO0	1
24391	IO_board	Yes	No	Failed	L0_IO1	0.571429
24392	IO_board	Yes	No	Failed	L0_IO1	0.571429
24393	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24394	IO_board	Yes	No	Failed	L0_IO1	0.571429
24395	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24396	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24397	IO_board	Yes	Yes	Failed	L0_IO0	1
24398	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24399	IO_board	Yes	Yes	Failed	L0_IO0	1
24400	Logic_board	Yes	Yes	Failed	L0_IO0	1
24401	Logic_board	No	Yes	Failed	L1_IO0	0.428571
24402	IO_board	No	No	Operational	L0_IO0	1
24403	IO_board	Yes	No	Failed	L0_IO1	0.571429
24404	IO_board	Yes	No	Failed	L0_IO1	0.571429
24405	IO_board	Yes	No	Failed	L0_IO1	0.571429
24406	IO_board	Yes	No	Failed	L0_IO1	0.571429
24407	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24408	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24409	IO_board	Yes	No	Failed	L0_IO1	0.571429
24410	IO_board	Yes	No	Failed	L0_IO1	0.571429
24411	Logic_board	Yes	Yes	Failed	L0_IO0	1
24412	IO_board	Yes	No	Failed	L0_IO1	0.571429
24413	IO_board	Yes	No	Failed	L0_IO1	0.571429
24414	Logic_board	Yes	Yes	Failed	L0_IO0	1
24415	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24416	IO_board	No	No	Operational	L0_IO0	1
24417	IO_board	Yes	No	Failed	L0_IO1	0.571429
24418	Logic_board	Yes	Yes	Failed	L0_IO0	1
24419	IO_board	Yes	No	Failed	L0_IO1	0.571429
24420	Logic_board	Yes	Yes	Failed	L0_IO0	1
24421	Logic_board	Yes	Yes	Failed	L0_IO0	1
24422	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24423	IO_board	Yes	Yes	Failed	L0_IO0	1
24424	IO_board	Yes	No	Failed	L0_IO1	0.571429
24425	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24426	IO_board	Yes	Yes	Failed	L0_IO0	1
24427	Logic_board	No	No	Operational	L0_IO0	1
24428	IO_board	Yes	No	Failed	L0_IO1	0.571429
24429	Logic_board	No	No	Operational	L0_IO0	1
24430	Logic_board	No	No	Operational	L0_IO0	1
24431	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24432	IO_board	Yes	No	Failed	L0_IO1	0.571429
24433	Logic_board	No	No	Operational	L0_IO0	1
24434	IO_board	No	No	Operational	L0_IO0	1
24435	IO_board	Yes	Yes	Failed	L0_IO0	1
24436	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24437	IO_board	Yes	Yes	Failed	L0_IO0	1
24438	IO_board	Yes	Yes	Failed	L0_IO0	1
24439	IO_board	Yes	No	Failed	L0_IO1	0.571429
24440	Logic_board	No	Yes	Failed	L1_IO0	0.428571
24441	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24442	IO_board	No	No	Operational	L0_IO0	1
24443	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24444	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24445	IO_board	Yes	No	Failed	L0_IO1	0.571429
24446	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24447	IO_board	Yes	No	Failed	L0_IO1	0.571429
24448	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24449	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24450	Logic_board	No	No	Operational	L0_IO0	1
24451	IO_board	Yes	No	Failed	L0_IO1	0.571429
24452	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24453	IO_board	Yes	No	Failed	L0_IO1	0.571429
24454	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24455	Logic_board	Yes	Yes	Failed	L0_IO0	1
24456	IO_board	Yes	No	Failed	L0_IO1	0.571429
24457	Logic_board	Yes	Yes	Failed	L0_IO0	1
24458	IO_board	Yes	No	Failed	L0_IO1	0.571429
24459	IO_board	Yes	No	Failed	L0_IO1	0.571429
24460	IO_board	No	No	Operational	L0_IO0	1
24461	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24462	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24463	IO_board	No	No	Operational	L0_IO0	1
24464	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24465	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24466	IO_board	Yes	No	Failed	L0_IO1	0.571429
24467	IO_board	No	No	Operational	L0_IO0	1
24468	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24469	Logic_board	Yes	No	Failed	L0_IO1	0.285714
24470	IO_board	Yes	Yes	Failed	L0_IO0	1
24471	IO_board	Yes	Yes	Failed	L0_IO0	1
24472	Logic_board	No	No	Operational	L0_IO0	1
24473	IO_board	Yes	No	Failed	L0_IO1	0.571429
24474	IO_board	Yes	Yes	Failed	L0_IO0	1
24475	Logic_board	Yes	No	Failed	L0_IO1	0.285714
