 IDnum	Installation_Type	Coal_Worker_Strike	Strike_Resolution	Strike_Intervention	Additional_Cost
4631	New_cleaner_coal	No	Quick	Yes	1
4632	Install_scrubbers	No	Quick	Yes	0.7
4633	New_cleaner_coal	Yes	Quick	No	0.7
4634	New_cleaner_coal	Yes	Lengthy	No	0.3
4635	Install_scrubbers	Yes	Quick	Yes	0.7
4636	Install_scrubbers	No	Lengthy	Yes	0.7
4637	New_cleaner_coal	No	Quick	No	1
4638	Install_scrubbers	Yes	Quick	No	0.7
4639	New_cleaner_coal	No	Lengthy	No	1
4640	New_cleaner_coal	Yes	Quick	Yes	0.4
4641	New_cleaner_coal	Yes	Quick	Yes	0.4
4642	New_cleaner_coal	No	Quick	Yes	1
4643	Install_scrubbers	Yes	Quick	No	0.7
4644	New_cleaner_coal	No	Quick	No	1
4645	New_cleaner_coal	Yes	Quick	No	0.7
4646	Install_scrubbers	Yes	Quick	Yes	0.7
4647	Install_scrubbers	Yes	Quick	Yes	0.7
4648	Install_scrubbers	Yes	Quick	Yes	0.7
4649	New_cleaner_coal	Yes	Quick	No	0.7
4650	New_cleaner_coal	Yes	Quick	Yes	0.4
4651	New_cleaner_coal	No	Quick	No	1
4652	New_cleaner_coal	No	Quick	Yes	1
4653	Install_scrubbers	No	Quick	Yes	0.7
4654	New_cleaner_coal	Yes	Quick	No	0.7
4655	Install_scrubbers	Yes	Quick	Yes	0.7
4656	New_cleaner_coal	Yes	Quick	Yes	0.4
4657	New_cleaner_coal	Yes	Quick	Yes	0.4
4658	New_cleaner_coal	Yes	Quick	Yes	0.4
4659	New_cleaner_coal	No	Lengthy	No	1
4660	New_cleaner_coal	No	Quick	No	1
4661	New_cleaner_coal	Yes	Lengthy	No	0.3
4662	New_cleaner_coal	Yes	Lengthy	No	0.3
4663	Install_scrubbers	No	Lengthy	No	0.7
4664	Install_scrubbers	Yes	Quick	No	0.7
4665	Install_scrubbers	Yes	Lengthy	No	0.7
4666	New_cleaner_coal	No	Lengthy	No	1
4667	New_cleaner_coal	No	Quick	Yes	1
4668	New_cleaner_coal	No	Quick	No	1
4669	Install_scrubbers	No	Lengthy	No	0.7
4670	New_cleaner_coal	Yes	Quick	No	0.7
4671	New_cleaner_coal	No	Lengthy	No	1
4672	New_cleaner_coal	No	Quick	No	1
4673	Install_scrubbers	No	Quick	Yes	0.7
4674	Install_scrubbers	No	Quick	No	0.7
4675	New_cleaner_coal	No	Quick	No	1
4676	Install_scrubbers	Yes	Quick	No	0.7
4677	New_cleaner_coal	Yes	Lengthy	Yes	0
4678	New_cleaner_coal	Yes	Quick	Yes	0.4
4679	Install_scrubbers	No	Quick	Yes	0.7
4680	New_cleaner_coal	No	Quick	No	1
4681	New_cleaner_coal	No	Quick	Yes	1
4682	New_cleaner_coal	Yes	Quick	No	0.7
4683	New_cleaner_coal	No	Lengthy	No	1
4684	Install_scrubbers	Yes	Quick	Yes	0.7
4685	Install_scrubbers	No	Quick	Yes	0.7
4686	New_cleaner_coal	Yes	Quick	Yes	0.4
4687	Install_scrubbers	Yes	Quick	No	0.7
4688	New_cleaner_coal	No	Quick	Yes	1
4689	Install_scrubbers	Yes	Quick	No	0.7
4690	Install_scrubbers	Yes	Quick	No	0.7
4691	New_cleaner_coal	No	Quick	Yes	1
4692	Install_scrubbers	Yes	Quick	No	0.7
4693	Install_scrubbers	Yes	Quick	No	0.7
4694	New_cleaner_coal	Yes	Lengthy	Yes	0
4695	Install_scrubbers	Yes	Quick	Yes	0.7
4696	Install_scrubbers	No	Quick	Yes	0.7
4697	New_cleaner_coal	Yes	Quick	No	0.7
4698	New_cleaner_coal	No	Lengthy	Yes	1
4699	Install_scrubbers	No	Lengthy	No	0.7
4700	Install_scrubbers	Yes	Quick	No	0.7
4701	New_cleaner_coal	Yes	Lengthy	No	0.3
4702	Install_scrubbers	Yes	Quick	Yes	0.7
4703	Install_scrubbers	Yes	Quick	Yes	0.7
4704	New_cleaner_coal	No	Quick	Yes	1
4705	New_cleaner_coal	No	Lengthy	No	1
4706	New_cleaner_coal	Yes	Quick	Yes	0.4
4707	New_cleaner_coal	Yes	Quick	Yes	0.4
4708	New_cleaner_coal	No	Quick	Yes	1
4709	Install_scrubbers	Yes	Quick	No	0.7
4710	New_cleaner_coal	No	Lengthy	No	1
4711	New_cleaner_coal	No	Quick	Yes	1
4712	Install_scrubbers	Yes	Lengthy	No	0.7
4713	New_cleaner_coal	No	Lengthy	No	1
4714	Install_scrubbers	Yes	Lengthy	No	0.7
4715	Install_scrubbers	No	Quick	No	0.7
4716	Install_scrubbers	Yes	Quick	No	0.7
4717	Install_scrubbers	No	Quick	Yes	0.7
4718	Install_scrubbers	No	Lengthy	No	0.7
4719	Install_scrubbers	Yes	Quick	Yes	0.7
4720	New_cleaner_coal	Yes	Quick	No	0.7
4721	New_cleaner_coal	No	Quick	Yes	1
4722	Install_scrubbers	Yes	Quick	Yes	0.7
4723	Install_scrubbers	Yes	Quick	Yes	0.7
4724	Install_scrubbers	Yes	Quick	Yes	0.7
4725	Install_scrubbers	No	Lengthy	No	0.7
4726	Install_scrubbers	No	Lengthy	Yes	0.7
4727	New_cleaner_coal	No	Quick	No	1
4728	New_cleaner_coal	Yes	Quick	Yes	0.4
4729	Install_scrubbers	Yes	Quick	Yes	0.7
4730	Install_scrubbers	Yes	Quick	Yes	0.7
4731	New_cleaner_coal	No	Quick	No	1
4732	New_cleaner_coal	No	Quick	No	1
4733	New_cleaner_coal	No	Quick	Yes	1
4734	Install_scrubbers	No	Quick	No	0.7
4735	New_cleaner_coal	No	Quick	No	1
4736	New_cleaner_coal	Yes	Quick	Yes	0.4
4737	New_cleaner_coal	No	Lengthy	No	1
4738	Install_scrubbers	No	Quick	Yes	0.7
4739	New_cleaner_coal	No	Quick	No	1
4740	New_cleaner_coal	Yes	Quick	No	0.7
4741	Install_scrubbers	Yes	Quick	Yes	0.7
4742	Install_scrubbers	Yes	Quick	Yes	0.7
4743	Install_scrubbers	No	Lengthy	Yes	0.7
4744	New_cleaner_coal	Yes	Quick	No	0.7
4745	New_cleaner_coal	No	Lengthy	No	1
4746	New_cleaner_coal	Yes	Lengthy	No	0.3
4747	New_cleaner_coal	Yes	Quick	Yes	0.4
4748	Install_scrubbers	Yes	Lengthy	Yes	0.7
4749	New_cleaner_coal	Yes	Quick	No	0.7
4750	New_cleaner_coal	Yes	Quick	Yes	0.4
4751	New_cleaner_coal	Yes	Quick	No	0.7
4752	New_cleaner_coal	Yes	Quick	Yes	0.4
4753	Install_scrubbers	No	Quick	No	0.7
4754	Install_scrubbers	Yes	Lengthy	No	0.7
4755	Install_scrubbers	Yes	Quick	No	0.7
4756	New_cleaner_coal	No	Quick	Yes	1
4757	Install_scrubbers	No	Quick	Yes	0.7
4758	New_cleaner_coal	No	Quick	No	1
4759	Install_scrubbers	Yes	Quick	Yes	0.7
4760	New_cleaner_coal	Yes	Quick	No	0.7
4761	New_cleaner_coal	No	Quick	Yes	1
4762	Install_scrubbers	Yes	Quick	No	0.7
4763	New_cleaner_coal	Yes	Quick	No	0.7
4764	New_cleaner_coal	Yes	Lengthy	No	0.3
4765	New_cleaner_coal	Yes	Quick	No	0.7
4766	Install_scrubbers	Yes	Quick	Yes	0.7
4767	New_cleaner_coal	Yes	Quick	No	0.7
4768	New_cleaner_coal	No	Quick	Yes	1
4769	Install_scrubbers	No	Quick	Yes	0.7
4770	New_cleaner_coal	No	Quick	No	1
4771	Install_scrubbers	Yes	Quick	Yes	0.7
4772	New_cleaner_coal	Yes	Quick	Yes	0.4
4773	New_cleaner_coal	Yes	Quick	Yes	0.4
4774	New_cleaner_coal	No	Quick	Yes	1
4775	New_cleaner_coal	No	Quick	Yes	1
4776	Install_scrubbers	Yes	Lengthy	No	0.7
4777	New_cleaner_coal	Yes	Lengthy	No	0.3
4778	Install_scrubbers	Yes	Quick	Yes	0.7
4779	New_cleaner_coal	No	Quick	Yes	1
4780	New_cleaner_coal	No	Quick	No	1
4781	Install_scrubbers	Yes	Quick	Yes	0.7
4782	New_cleaner_coal	Yes	Lengthy	No	0.3
4783	New_cleaner_coal	Yes	Quick	No	0.7
4784	New_cleaner_coal	Yes	Quick	No	0.7
4785	Install_scrubbers	No	Quick	Yes	0.7
4786	New_cleaner_coal	No	Quick	No	1
4787	New_cleaner_coal	Yes	Quick	No	0.7
4788	Install_scrubbers	Yes	Lengthy	No	0.7
4789	New_cleaner_coal	Yes	Lengthy	No	0.3
4790	New_cleaner_coal	Yes	Quick	No	0.7
4791	New_cleaner_coal	No	Quick	No	1
4792	Install_scrubbers	Yes	Quick	No	0.7
4793	Install_scrubbers	Yes	Quick	Yes	0.7
4794	Install_scrubbers	No	Quick	No	0.7
4795	Install_scrubbers	No	Quick	Yes	0.7
4796	Install_scrubbers	Yes	Quick	No	0.7
4797	Install_scrubbers	Yes	Quick	No	0.7
4798	New_cleaner_coal	No	Quick	Yes	1
4799	New_cleaner_coal	No	Quick	Yes	1
4800	New_cleaner_coal	No	Quick	Yes	1
4801	Install_scrubbers	Yes	Quick	Yes	0.7
4802	New_cleaner_coal	No	Quick	Yes	1
4803	Install_scrubbers	No	Lengthy	No	0.7
4804	New_cleaner_coal	Yes	Lengthy	No	0.3
4805	New_cleaner_coal	No	Quick	Yes	1
4806	Install_scrubbers	Yes	Quick	Yes	0.7
4807	New_cleaner_coal	Yes	Quick	No	0.7
4808	New_cleaner_coal	No	Quick	Yes	1
4809	Install_scrubbers	Yes	Quick	No	0.7
4810	Install_scrubbers	Yes	Quick	No	0.7
4811	New_cleaner_coal	No	Quick	No	1
4812	New_cleaner_coal	No	Quick	Yes	1
4813	Install_scrubbers	Yes	Quick	Yes	0.7
4814	New_cleaner_coal	Yes	Quick	Yes	0.4
4815	Install_scrubbers	No	Quick	No	0.7
4816	New_cleaner_coal	No	Quick	Yes	1
4817	Install_scrubbers	Yes	Quick	No	0.7
4818	Install_scrubbers	No	Quick	No	0.7
4819	New_cleaner_coal	Yes	Quick	No	0.7
4820	New_cleaner_coal	No	Quick	No	1
4821	Install_scrubbers	Yes	Quick	Yes	0.7
4822	New_cleaner_coal	Yes	Lengthy	No	0.3
4823	Install_scrubbers	No	Quick	Yes	0.7
4824	New_cleaner_coal	No	Quick	Yes	1
4825	New_cleaner_coal	No	Lengthy	No	1
4826	Install_scrubbers	Yes	Quick	No	0.7
4827	New_cleaner_coal	Yes	Quick	No	0.7
4828	Install_scrubbers	Yes	Quick	Yes	0.7
4829	Install_scrubbers	Yes	Quick	No	0.7
4830	New_cleaner_coal	Yes	Quick	No	0.7
4831	New_cleaner_coal	No	Quick	Yes	1
4832	New_cleaner_coal	Yes	Quick	Yes	0.4
4833	New_cleaner_coal	Yes	Quick	Yes	0.4
4834	New_cleaner_coal	Yes	Lengthy	No	0.3
4835	New_cleaner_coal	No	Quick	Yes	1
4836	New_cleaner_coal	Yes	Lengthy	No	0.3
4837	New_cleaner_coal	No	Quick	Yes	1
4838	Install_scrubbers	No	Lengthy	No	0.7
4839	New_cleaner_coal	Yes	Quick	Yes	0.4
4840	Install_scrubbers	Yes	Quick	No	0.7
4841	New_cleaner_coal	No	Quick	No	1
4842	Install_scrubbers	Yes	Lengthy	No	0.7
4843	Install_scrubbers	Yes	Quick	No	0.7
4844	Install_scrubbers	Yes	Quick	Yes	0.7
4845	New_cleaner_coal	No	Quick	No	1
4846	New_cleaner_coal	Yes	Quick	No	0.7
4847	Install_scrubbers	No	Quick	Yes	0.7
4848	New_cleaner_coal	No	Quick	Yes	1
4849	Install_scrubbers	No	Lengthy	Yes	0.7
4850	New_cleaner_coal	Yes	Quick	Yes	0.4
4851	Install_scrubbers	Yes	Quick	No	0.7
4852	Install_scrubbers	Yes	Quick	Yes	0.7
4853	Install_scrubbers	No	Quick	No	0.7
4854	Install_scrubbers	Yes	Lengthy	No	0.7
4855	Install_scrubbers	Yes	Lengthy	No	0.7
4856	Install_scrubbers	Yes	Quick	Yes	0.7
4857	New_cleaner_coal	No	Quick	Yes	1
4858	Install_scrubbers	No	Quick	No	0.7
4859	Install_scrubbers	No	Lengthy	Yes	0.7
4860	New_cleaner_coal	Yes	Quick	No	0.7
4861	New_cleaner_coal	Yes	Quick	Yes	0.4
4862	Install_scrubbers	Yes	Quick	Yes	0.7
4863	Install_scrubbers	Yes	Quick	Yes	0.7
4864	New_cleaner_coal	Yes	Quick	No	0.7
4865	New_cleaner_coal	No	Quick	No	1
4866	New_cleaner_coal	Yes	Lengthy	No	0.3
4867	New_cleaner_coal	Yes	Quick	Yes	0.4
4868	Install_scrubbers	Yes	Quick	No	0.7
4869	Install_scrubbers	Yes	Quick	No	0.7
4870	Install_scrubbers	Yes	Quick	Yes	0.7
4871	New_cleaner_coal	No	Quick	Yes	1
4872	Install_scrubbers	Yes	Lengthy	No	0.7
4873	New_cleaner_coal	Yes	Quick	No	0.7
4874	Install_scrubbers	No	Lengthy	No	0.7
4875	New_cleaner_coal	Yes	Quick	Yes	0.4
4876	New_cleaner_coal	No	Quick	Yes	1
4877	Install_scrubbers	Yes	Quick	No	0.7
4878	Install_scrubbers	No	Quick	Yes	0.7
4879	New_cleaner_coal	No	Quick	Yes	1
4880	New_cleaner_coal	Yes	Quick	Yes	0.4
4881	Install_scrubbers	Yes	Quick	Yes	0.7
4882	New_cleaner_coal	Yes	Quick	No	0.7
4883	New_cleaner_coal	No	Quick	Yes	1
4884	New_cleaner_coal	Yes	Quick	Yes	0.4
4885	New_cleaner_coal	Yes	Quick	Yes	0.4
4886	Install_scrubbers	No	Quick	No	0.7
4887	Install_scrubbers	Yes	Quick	Yes	0.7
4888	New_cleaner_coal	No	Quick	No	1
4889	Install_scrubbers	No	Quick	Yes	0.7
4890	New_cleaner_coal	Yes	Quick	No	0.7
4891	Install_scrubbers	No	Quick	Yes	0.7
4892	New_cleaner_coal	No	Lengthy	Yes	1
4893	Install_scrubbers	Yes	Quick	No	0.7
4894	New_cleaner_coal	Yes	Quick	Yes	0.4
4895	New_cleaner_coal	No	Quick	Yes	1
4896	New_cleaner_coal	Yes	Quick	No	0.7
4897	Install_scrubbers	Yes	Quick	Yes	0.7
4898	Install_scrubbers	Yes	Quick	Yes	0.7
4899	New_cleaner_coal	No	Quick	Yes	1
4900	Install_scrubbers	No	Quick	Yes	0.7
4901	Install_scrubbers	No	Quick	Yes	0.7
4902	Install_scrubbers	No	Quick	Yes	0.7
4903	Install_scrubbers	Yes	Quick	Yes	0.7
4904	New_cleaner_coal	No	Lengthy	No	1
4905	Install_scrubbers	Yes	Lengthy	No	0.7
4906	Install_scrubbers	Yes	Quick	Yes	0.7
4907	Install_scrubbers	Yes	Quick	Yes	0.7
4908	Install_scrubbers	No	Quick	Yes	0.7
4909	Install_scrubbers	Yes	Lengthy	No	0.7
4910	New_cleaner_coal	Yes	Quick	Yes	0.4
4911	Install_scrubbers	Yes	Quick	No	0.7
4912	Install_scrubbers	No	Quick	Yes	0.7
4913	New_cleaner_coal	Yes	Quick	Yes	0.4
4914	New_cleaner_coal	No	Quick	Yes	1
4915	Install_scrubbers	Yes	Quick	Yes	0.7
4916	New_cleaner_coal	Yes	Quick	Yes	0.4
4917	Install_scrubbers	No	Quick	No	0.7
4918	Install_scrubbers	No	Quick	No	0.7
4919	New_cleaner_coal	Yes	Quick	No	0.7
4920	New_cleaner_coal	Yes	Quick	No	0.7
4921	New_cleaner_coal	No	Quick	No	1
4922	Install_scrubbers	Yes	Quick	Yes	0.7
4923	New_cleaner_coal	No	Quick	Yes	1
4924	New_cleaner_coal	No	Quick	Yes	1
4925	New_cleaner_coal	No	Quick	No	1
4926	Install_scrubbers	Yes	Quick	Yes	0.7
4927	Install_scrubbers	Yes	Quick	Yes	0.7
4928	New_cleaner_coal	Yes	Quick	Yes	0.4
4929	New_cleaner_coal	No	Quick	No	1
4930	Install_scrubbers	No	Lengthy	No	0.7
4931	New_cleaner_coal	Yes	Quick	No	0.7
4932	Install_scrubbers	Yes	Quick	Yes	0.7
4933	New_cleaner_coal	Yes	Quick	No	0.7
4934	Install_scrubbers	Yes	Quick	No	0.7
4935	Install_scrubbers	Yes	Quick	No	0.7
4936	New_cleaner_coal	Yes	Quick	No	0.7
4937	New_cleaner_coal	Yes	Quick	No	0.7
4938	Install_scrubbers	No	Quick	Yes	0.7
4939	New_cleaner_coal	Yes	Quick	Yes	0.4
4940	New_cleaner_coal	No	Quick	No	1
4941	Install_scrubbers	Yes	Quick	No	0.7
4942	New_cleaner_coal	Yes	Quick	Yes	0.4
4943	Install_scrubbers	Yes	Quick	Yes	0.7
4944	Install_scrubbers	No	Quick	No	0.7
4945	New_cleaner_coal	Yes	Quick	No	0.7
4946	New_cleaner_coal	No	Lengthy	Yes	1
4947	Install_scrubbers	No	Quick	No	0.7
4948	New_cleaner_coal	Yes	Lengthy	No	0.3
4949	New_cleaner_coal	Yes	Quick	No	0.7
4950	Install_scrubbers	No	Quick	Yes	0.7
4951	Install_scrubbers	Yes	Quick	Yes	0.7
4952	New_cleaner_coal	No	Quick	Yes	1
4953	New_cleaner_coal	No	Quick	No	1
4954	New_cleaner_coal	No	Quick	Yes	1
4955	New_cleaner_coal	Yes	Lengthy	No	0.3
4956	Install_scrubbers	Yes	Quick	Yes	0.7
4957	New_cleaner_coal	Yes	Lengthy	No	0.3
4958	New_cleaner_coal	Yes	Quick	Yes	0.4
4959	New_cleaner_coal	No	Quick	Yes	1
4960	New_cleaner_coal	Yes	Quick	Yes	0.4
4961	New_cleaner_coal	No	Quick	Yes	1
4962	Install_scrubbers	No	Quick	No	0.7
4963	New_cleaner_coal	No	Quick	No	1
4964	Install_scrubbers	Yes	Quick	Yes	0.7
4965	Install_scrubbers	Yes	Quick	No	0.7
4966	New_cleaner_coal	No	Quick	No	1
4967	Install_scrubbers	Yes	Lengthy	No	0.7
4968	Install_scrubbers	No	Lengthy	No	0.7
4969	Install_scrubbers	No	Quick	No	0.7
4970	New_cleaner_coal	Yes	Quick	Yes	0.4
4971	New_cleaner_coal	Yes	Lengthy	Yes	0
4972	Install_scrubbers	Yes	Lengthy	Yes	0.7
4973	New_cleaner_coal	Yes	Quick	Yes	0.4
4974	Install_scrubbers	No	Quick	Yes	0.7
4975	New_cleaner_coal	Yes	Quick	Yes	0.4
4976	Install_scrubbers	Yes	Lengthy	No	0.7
4977	Install_scrubbers	Yes	Quick	Yes	0.7
4978	Install_scrubbers	Yes	Quick	No	0.7
4979	New_cleaner_coal	No	Quick	No	1
4980	New_cleaner_coal	Yes	Quick	No	0.7
4981	Install_scrubbers	Yes	Quick	Yes	0.7
4982	New_cleaner_coal	No	Quick	Yes	1
4983	New_cleaner_coal	Yes	Lengthy	No	0.3
4984	New_cleaner_coal	No	Lengthy	No	1
4985	New_cleaner_coal	Yes	Lengthy	No	0.3
4986	Install_scrubbers	No	Quick	Yes	0.7
4987	Install_scrubbers	No	Lengthy	No	0.7
4988	Install_scrubbers	No	Quick	Yes	0.7
4989	New_cleaner_coal	No	Quick	No	1
4990	Install_scrubbers	Yes	Lengthy	No	0.7
4991	New_cleaner_coal	Yes	Quick	Yes	0.4
4992	Install_scrubbers	No	Lengthy	No	0.7
4993	Install_scrubbers	Yes	Quick	Yes	0.7
4994	New_cleaner_coal	Yes	Quick	No	0.7
4995	Install_scrubbers	Yes	Quick	Yes	0.7
4996	Install_scrubbers	Yes	Quick	No	0.7
4997	New_cleaner_coal	Yes	Quick	No	0.7
4998	Install_scrubbers	No	Quick	Yes	0.7
4999	New_cleaner_coal	Yes	Quick	No	0.7
5000	New_cleaner_coal	Yes	Quick	Yes	0.4
5001	Install_scrubbers	Yes	Quick	Yes	0.7
5002	New_cleaner_coal	No	Quick	Yes	1
5003	New_cleaner_coal	No	Quick	No	1
5004	Install_scrubbers	Yes	Quick	No	0.7
5005	New_cleaner_coal	Yes	Quick	No	0.7
5006	New_cleaner_coal	Yes	Quick	No	0.7
5007	Install_scrubbers	No	Lengthy	No	0.7
5008	Install_scrubbers	Yes	Lengthy	No	0.7
5009	New_cleaner_coal	Yes	Quick	No	0.7
5010	New_cleaner_coal	No	Lengthy	No	1
5011	Install_scrubbers	Yes	Quick	Yes	0.7
5012	Install_scrubbers	Yes	Quick	Yes	0.7
5013	Install_scrubbers	No	Lengthy	No	0.7
5014	Install_scrubbers	Yes	Quick	Yes	0.7
5015	New_cleaner_coal	Yes	Quick	No	0.7
5016	New_cleaner_coal	Yes	Quick	No	0.7
5017	Install_scrubbers	No	Quick	No	0.7
5018	Install_scrubbers	Yes	Quick	Yes	0.7
5019	New_cleaner_coal	Yes	Quick	No	0.7
5020	New_cleaner_coal	No	Quick	No	1
5021	Install_scrubbers	Yes	Quick	No	0.7
5022	Install_scrubbers	Yes	Quick	No	0.7
5023	New_cleaner_coal	No	Quick	Yes	1
5024	New_cleaner_coal	Yes	Lengthy	No	0.3
5025	New_cleaner_coal	No	Quick	Yes	1
5026	Install_scrubbers	No	Quick	No	0.7
5027	Install_scrubbers	Yes	Quick	No	0.7
5028	Install_scrubbers	No	Quick	Yes	0.7
5029	New_cleaner_coal	Yes	Quick	No	0.7
5030	New_cleaner_coal	Yes	Quick	No	0.7
5031	Install_scrubbers	Yes	Quick	No	0.7
5032	New_cleaner_coal	Yes	Quick	Yes	0.4
5033	New_cleaner_coal	No	Quick	Yes	1
5034	Install_scrubbers	No	Quick	No	0.7
5035	Install_scrubbers	Yes	Quick	Yes	0.7
5036	New_cleaner_coal	Yes	Quick	Yes	0.4
5037	Install_scrubbers	No	Lengthy	No	0.7
5038	Install_scrubbers	Yes	Quick	Yes	0.7
5039	Install_scrubbers	No	Lengthy	No	0.7
5040	Install_scrubbers	Yes	Quick	Yes	0.7
5041	Install_scrubbers	No	Quick	Yes	0.7
5042	Install_scrubbers	Yes	Quick	No	0.7
5043	New_cleaner_coal	Yes	Quick	Yes	0.4
5044	Install_scrubbers	No	Quick	No	0.7
5045	New_cleaner_coal	No	Lengthy	No	1
5046	Install_scrubbers	Yes	Quick	Yes	0.7
5047	New_cleaner_coal	Yes	Quick	No	0.7
5048	Install_scrubbers	Yes	Lengthy	No	0.7
5049	New_cleaner_coal	Yes	Lengthy	No	0.3
5050	Install_scrubbers	No	Quick	Yes	0.7
5051	Install_scrubbers	Yes	Quick	Yes	0.7
5052	Install_scrubbers	Yes	Quick	No	0.7
5053	New_cleaner_coal	No	Quick	Yes	1
5054	Install_scrubbers	Yes	Quick	Yes	0.7
5055	Install_scrubbers	Yes	Quick	Yes	0.7
5056	Install_scrubbers	No	Quick	Yes	0.7
5057	Install_scrubbers	Yes	Quick	No	0.7
5058	Install_scrubbers	Yes	Quick	No	0.7
5059	New_cleaner_coal	Yes	Quick	No	0.7
5060	New_cleaner_coal	Yes	Quick	Yes	0.4
5061	Install_scrubbers	Yes	Quick	Yes	0.7
5062	Install_scrubbers	Yes	Quick	Yes	0.7
5063	Install_scrubbers	No	Quick	Yes	0.7
5064	Install_scrubbers	Yes	Quick	Yes	0.7
5065	New_cleaner_coal	Yes	Quick	Yes	0.4
5066	New_cleaner_coal	No	Lengthy	No	1
5067	New_cleaner_coal	Yes	Quick	Yes	0.4
5068	New_cleaner_coal	Yes	Quick	Yes	0.4
5069	New_cleaner_coal	No	Quick	No	1
5070	New_cleaner_coal	No	Quick	Yes	1
5071	Install_scrubbers	Yes	Quick	Yes	0.7
5072	Install_scrubbers	No	Quick	Yes	0.7
5073	Install_scrubbers	Yes	Quick	Yes	0.7
5074	Install_scrubbers	Yes	Lengthy	No	0.7
5075	New_cleaner_coal	Yes	Lengthy	No	0.3
5076	Install_scrubbers	No	Lengthy	No	0.7
5077	New_cleaner_coal	Yes	Quick	Yes	0.4
5078	Install_scrubbers	Yes	Quick	No	0.7
5079	Install_scrubbers	No	Quick	No	0.7
5080	New_cleaner_coal	No	Quick	No	1
5081	Install_scrubbers	Yes	Quick	Yes	0.7
5082	New_cleaner_coal	Yes	Quick	Yes	0.4
5083	Install_scrubbers	Yes	Quick	Yes	0.7
5084	Install_scrubbers	Yes	Quick	No	0.7
5085	Install_scrubbers	Yes	Quick	Yes	0.7
5086	New_cleaner_coal	Yes	Quick	No	0.7
5087	Install_scrubbers	Yes	Quick	Yes	0.7
5088	Install_scrubbers	Yes	Quick	Yes	0.7
5089	Install_scrubbers	Yes	Lengthy	Yes	0.7
5090	Install_scrubbers	Yes	Lengthy	Yes	0.7
5091	New_cleaner_coal	No	Quick	No	1
5092	Install_scrubbers	No	Quick	Yes	0.7
5093	New_cleaner_coal	Yes	Quick	No	0.7
5094	New_cleaner_coal	Yes	Quick	Yes	0.4
5095	New_cleaner_coal	Yes	Quick	No	0.7
5096	Install_scrubbers	Yes	Lengthy	No	0.7
5097	New_cleaner_coal	No	Lengthy	No	1
5098	Install_scrubbers	No	Quick	No	0.7
5099	New_cleaner_coal	No	Lengthy	Yes	1
5100	New_cleaner_coal	No	Quick	No	1
5101	New_cleaner_coal	Yes	Quick	No	0.7
5102	New_cleaner_coal	No	Quick	Yes	1
5103	Install_scrubbers	Yes	Quick	Yes	0.7
5104	Install_scrubbers	No	Quick	Yes	0.7
5105	New_cleaner_coal	Yes	Lengthy	No	0.3
5106	Install_scrubbers	Yes	Quick	Yes	0.7
5107	Install_scrubbers	Yes	Quick	Yes	0.7
5108	New_cleaner_coal	No	Quick	Yes	1
5109	Install_scrubbers	No	Quick	Yes	0.7
5110	New_cleaner_coal	Yes	Quick	Yes	0.4
5111	Install_scrubbers	Yes	Quick	No	0.7
5112	New_cleaner_coal	Yes	Quick	Yes	0.4
5113	New_cleaner_coal	Yes	Quick	Yes	0.4
5114	Install_scrubbers	No	Quick	Yes	0.7
5115	Install_scrubbers	No	Quick	No	0.7
5116	New_cleaner_coal	No	Quick	Yes	1
5117	New_cleaner_coal	Yes	Quick	Yes	0.4
5118	Install_scrubbers	Yes	Lengthy	No	0.7
5119	Install_scrubbers	Yes	Lengthy	No	0.7
5120	New_cleaner_coal	Yes	Quick	Yes	0.4
5121	Install_scrubbers	Yes	Quick	Yes	0.7
5122	Install_scrubbers	No	Quick	Yes	0.7
5123	Install_scrubbers	Yes	Quick	No	0.7
5124	New_cleaner_coal	Yes	Quick	Yes	0.4
5125	Install_scrubbers	Yes	Quick	Yes	0.7
5126	Install_scrubbers	No	Quick	No	0.7
5127	New_cleaner_coal	No	Quick	Yes	1
5128	Install_scrubbers	Yes	Quick	No	0.7
5129	Install_scrubbers	Yes	Quick	Yes	0.7
5130	Install_scrubbers	Yes	Quick	No	0.7
5131	New_cleaner_coal	No	Lengthy	No	1
5132	New_cleaner_coal	No	Quick	Yes	1
5133	New_cleaner_coal	Yes	Quick	Yes	0.4
5134	Install_scrubbers	Yes	Quick	No	0.7
5135	Install_scrubbers	No	Quick	No	0.7
5136	Install_scrubbers	Yes	Quick	Yes	0.7
5137	New_cleaner_coal	No	Quick	Yes	1
5138	New_cleaner_coal	Yes	Quick	Yes	0.4
5139	New_cleaner_coal	Yes	Quick	No	0.7
5140	New_cleaner_coal	Yes	Quick	No	0.7
5141	Install_scrubbers	No	Quick	No	0.7
5142	New_cleaner_coal	Yes	Quick	No	0.7
5143	New_cleaner_coal	No	Quick	No	1
5144	New_cleaner_coal	Yes	Lengthy	No	0.3
5145	Install_scrubbers	Yes	Lengthy	No	0.7
5146	New_cleaner_coal	Yes	Quick	No	0.7
5147	Install_scrubbers	Yes	Quick	Yes	0.7
5148	Install_scrubbers	Yes	Quick	Yes	0.7
5149	Install_scrubbers	Yes	Quick	No	0.7
5150	Install_scrubbers	Yes	Quick	Yes	0.7
5151	New_cleaner_coal	Yes	Quick	No	0.7
5152	New_cleaner_coal	No	Lengthy	No	1
5153	New_cleaner_coal	No	Quick	No	1
5154	Install_scrubbers	Yes	Quick	Yes	0.7
