 IDnum	Economical_State	Export_Decision	U
5073	Slightly_worse	After_6_mos	0.697762
5074	Same	Now	1
5075	Slightly_worse	After_12_mos	0.622203
5076	Slightly_worse	After_12_mos	0.622203
5077	Severely_bad	Now	0
5078	Slightly_worse	Now	0.750073
5079	Slightly_worse	After_6_mos	0.697762
5080	Slightly_worse	After_6_mos	0.697762
5081	Slightly_worse	After_6_mos	0.697762
5082	Same	After_6_mos	0.892473
5083	Same	After_12_mos	0.267655
5084	Severely_bad	Now	0
5085	Same	After_12_mos	0.267655
5086	Slightly_worse	Now	0.750073
5087	Same	After_12_mos	0.267655
5088	Slightly_worse	After_6_mos	0.697762
5089	Slightly_worse	After_12_mos	0.622203
5090	Severely_bad	Now	0
5091	Same	Now	1
5092	Same	Now	1
5093	Slightly_worse	After_12_mos	0.622203
5094	Same	Now	1
5095	Severely_bad	Now	0
5096	Severely_bad	After_6_mos	0.468323
5097	Same	After_6_mos	0.892473
5098	Slightly_worse	After_12_mos	0.622203
5099	Slightly_worse	After_12_mos	0.622203
5100	Same	After_6_mos	0.892473
5101	Slightly_worse	After_12_mos	0.622203
5102	Same	Now	1
5103	Severely_bad	Now	0
5104	Same	After_6_mos	0.892473
5105	Same	After_6_mos	0.892473
5106	Severely_bad	Now	0
5107	Severely_bad	Now	0
5108	Same	After_12_mos	0.267655
5109	Severely_bad	After_6_mos	0.468323
5110	Severely_bad	After_6_mos	0.468323
5111	Severely_bad	After_12_mos	0.429236
5112	Slightly_worse	After_12_mos	0.622203
5113	Severely_bad	After_12_mos	0.429236
5114	Severely_bad	After_12_mos	0.429236
5115	Severely_bad	After_6_mos	0.468323
5116	Slightly_worse	Now	0.750073
5117	Severely_bad	After_12_mos	0.429236
5118	Same	After_6_mos	0.892473
5119	Same	After_12_mos	0.267655
5120	Same	After_12_mos	0.267655
5121	Slightly_worse	After_12_mos	0.622203
5122	Severely_bad	After_6_mos	0.468323
5123	Slightly_worse	After_12_mos	0.622203
5124	Slightly_worse	After_12_mos	0.622203
5125	Same	Now	1
5126	Slightly_worse	After_6_mos	0.697762
5127	Severely_bad	After_12_mos	0.429236
5128	Severely_bad	Now	0
5129	Same	Now	1
5130	Same	Now	1
5131	Slightly_worse	After_6_mos	0.697762
5132	Same	Now	1
5133	Slightly_worse	After_12_mos	0.622203
5134	Severely_bad	Now	0
5135	Severely_bad	After_6_mos	0.468323
5136	Slightly_worse	Now	0.750073
5137	Severely_bad	After_6_mos	0.468323
5138	Same	Now	1
5139	Severely_bad	Now	0
5140	Slightly_worse	Now	0.750073
5141	Same	After_6_mos	0.892473
5142	Same	After_6_mos	0.892473
5143	Slightly_worse	After_6_mos	0.697762
5144	Severely_bad	Now	0
5145	Slightly_worse	After_6_mos	0.697762
5146	Severely_bad	Now	0
5147	Severely_bad	After_6_mos	0.468323
5148	Slightly_worse	After_12_mos	0.622203
5149	Severely_bad	After_6_mos	0.468323
5150	Same	Now	1
5151	Same	After_6_mos	0.892473
5152	Slightly_worse	Now	0.750073
5153	Slightly_worse	After_12_mos	0.622203
5154	Same	After_12_mos	0.267655
5155	Slightly_worse	After_6_mos	0.697762
5156	Same	After_12_mos	0.267655
5157	Severely_bad	After_12_mos	0.429236
5158	Severely_bad	After_6_mos	0.468323
5159	Same	Now	1
5160	Severely_bad	Now	0
5161	Severely_bad	After_6_mos	0.468323
5162	Slightly_worse	After_6_mos	0.697762
5163	Same	After_12_mos	0.267655
5164	Severely_bad	After_6_mos	0.468323
5165	Severely_bad	After_6_mos	0.468323
5166	Slightly_worse	After_6_mos	0.697762
5167	Severely_bad	Now	0
5168	Severely_bad	After_6_mos	0.468323
5169	Same	After_12_mos	0.267655
5170	Same	After_6_mos	0.892473
5171	Same	After_6_mos	0.892473
5172	Slightly_worse	Now	0.750073
5173	Severely_bad	After_12_mos	0.429236
5174	Same	After_6_mos	0.892473
5175	Severely_bad	After_6_mos	0.468323
5176	Severely_bad	After_12_mos	0.429236
5177	Severely_bad	After_6_mos	0.468323
5178	Same	After_6_mos	0.892473
5179	Same	After_6_mos	0.892473
5180	Slightly_worse	After_6_mos	0.697762
5181	Severely_bad	After_6_mos	0.468323
5182	Slightly_worse	After_12_mos	0.622203
5183	Same	Now	1
5184	Same	After_6_mos	0.892473
5185	Slightly_worse	Now	0.750073
5186	Severely_bad	After_12_mos	0.429236
5187	Same	Now	1
5188	Slightly_worse	After_6_mos	0.697762
5189	Slightly_worse	Now	0.750073
5190	Slightly_worse	Now	0.750073
5191	Severely_bad	After_6_mos	0.468323
5192	Slightly_worse	Now	0.750073
5193	Slightly_worse	After_12_mos	0.622203
5194	Same	After_6_mos	0.892473
5195	Severely_bad	After_12_mos	0.429236
5196	Slightly_worse	After_6_mos	0.697762
5197	Severely_bad	After_12_mos	0.429236
5198	Severely_bad	After_6_mos	0.468323
5199	Severely_bad	Now	0
5200	Same	After_12_mos	0.267655
5201	Slightly_worse	After_6_mos	0.697762
5202	Same	Now	1
5203	Slightly_worse	After_12_mos	0.622203
5204	Same	After_6_mos	0.892473
5205	Severely_bad	Now	0
5206	Same	Now	1
5207	Same	After_12_mos	0.267655
5208	Slightly_worse	After_6_mos	0.697762
5209	Slightly_worse	Now	0.750073
5210	Same	After_6_mos	0.892473
5211	Slightly_worse	After_6_mos	0.697762
5212	Slightly_worse	After_12_mos	0.622203
5213	Same	Now	1
5214	Same	Now	1
5215	Same	After_6_mos	0.892473
5216	Same	After_6_mos	0.892473
5217	Slightly_worse	After_12_mos	0.622203
5218	Slightly_worse	After_6_mos	0.697762
5219	Severely_bad	After_12_mos	0.429236
5220	Severely_bad	After_6_mos	0.468323
5221	Same	Now	1
5222	Slightly_worse	After_6_mos	0.697762
5223	Same	After_6_mos	0.892473
5224	Same	After_12_mos	0.267655
5225	Same	After_12_mos	0.267655
5226	Same	After_6_mos	0.892473
5227	Same	Now	1
5228	Severely_bad	After_12_mos	0.429236
5229	Same	Now	1
5230	Same	After_12_mos	0.267655
5231	Severely_bad	After_12_mos	0.429236
5232	Same	After_6_mos	0.892473
5233	Slightly_worse	After_12_mos	0.622203
5234	Severely_bad	After_12_mos	0.429236
5235	Slightly_worse	After_12_mos	0.622203
5236	Same	After_6_mos	0.892473
5237	Same	After_6_mos	0.892473
5238	Same	After_12_mos	0.267655
5239	Severely_bad	After_12_mos	0.429236
5240	Same	After_6_mos	0.892473
5241	Severely_bad	After_6_mos	0.468323
5242	Same	After_6_mos	0.892473
5243	Same	After_6_mos	0.892473
5244	Same	After_6_mos	0.892473
5245	Severely_bad	After_12_mos	0.429236
5246	Severely_bad	Now	0
5247	Slightly_worse	After_12_mos	0.622203
5248	Same	After_12_mos	0.267655
5249	Severely_bad	After_6_mos	0.468323
5250	Severely_bad	After_6_mos	0.468323
5251	Same	Now	1
5252	Same	After_6_mos	0.892473
5253	Same	After_12_mos	0.267655
5254	Severely_bad	After_12_mos	0.429236
5255	Severely_bad	Now	0
5256	Slightly_worse	After_12_mos	0.622203
5257	Severely_bad	After_12_mos	0.429236
5258	Severely_bad	After_12_mos	0.429236
5259	Slightly_worse	After_12_mos	0.622203
5260	Severely_bad	After_6_mos	0.468323
5261	Severely_bad	After_12_mos	0.429236
5262	Slightly_worse	Now	0.750073
5263	Slightly_worse	After_6_mos	0.697762
5264	Same	After_6_mos	0.892473
5265	Slightly_worse	After_12_mos	0.622203
5266	Slightly_worse	After_6_mos	0.697762
5267	Severely_bad	Now	0
5268	Same	After_6_mos	0.892473
5269	Slightly_worse	After_12_mos	0.622203
5270	Severely_bad	After_12_mos	0.429236
5271	Same	After_6_mos	0.892473
5272	Severely_bad	After_12_mos	0.429236
5273	Same	Now	1
5274	Same	After_12_mos	0.267655
5275	Same	Now	1
5276	Same	After_6_mos	0.892473
5277	Severely_bad	After_6_mos	0.468323
5278	Slightly_worse	After_12_mos	0.622203
5279	Same	Now	1
5280	Severely_bad	Now	0
5281	Same	After_12_mos	0.267655
5282	Severely_bad	After_6_mos	0.468323
5283	Same	Now	1
5284	Severely_bad	After_6_mos	0.468323
5285	Same	After_6_mos	0.892473
5286	Severely_bad	After_6_mos	0.468323
5287	Slightly_worse	After_12_mos	0.622203
5288	Slightly_worse	After_6_mos	0.697762
5289	Slightly_worse	After_12_mos	0.622203
5290	Same	Now	1
5291	Severely_bad	After_12_mos	0.429236
5292	Same	Now	1
5293	Same	After_6_mos	0.892473
5294	Slightly_worse	Now	0.750073
5295	Same	Now	1
5296	Same	Now	1
5297	Severely_bad	After_12_mos	0.429236
5298	Severely_bad	After_6_mos	0.468323
5299	Slightly_worse	After_12_mos	0.622203
5300	Slightly_worse	After_6_mos	0.697762
5301	Severely_bad	Now	0
5302	Slightly_worse	After_6_mos	0.697762
5303	Severely_bad	After_12_mos	0.429236
5304	Slightly_worse	Now	0.750073
5305	Severely_bad	After_6_mos	0.468323
5306	Severely_bad	After_6_mos	0.468323
5307	Severely_bad	After_12_mos	0.429236
5308	Same	After_6_mos	0.892473
5309	Slightly_worse	After_12_mos	0.622203
5310	Same	Now	1
5311	Severely_bad	Now	0
5312	Same	Now	1
5313	Severely_bad	Now	0
5314	Same	Now	1
5315	Same	Now	1
5316	Slightly_worse	Now	0.750073
5317	Same	After_6_mos	0.892473
5318	Same	After_6_mos	0.892473
5319	Slightly_worse	After_6_mos	0.697762
5320	Same	After_6_mos	0.892473
5321	Severely_bad	After_6_mos	0.468323
5322	Same	After_12_mos	0.267655
5323	Severely_bad	Now	0
5324	Slightly_worse	After_12_mos	0.622203
5325	Severely_bad	After_6_mos	0.468323
5326	Same	After_12_mos	0.267655
5327	Slightly_worse	After_12_mos	0.622203
5328	Slightly_worse	After_6_mos	0.697762
5329	Same	Now	1
5330	Same	After_12_mos	0.267655
5331	Severely_bad	Now	0
5332	Severely_bad	After_12_mos	0.429236
5333	Slightly_worse	Now	0.750073
5334	Same	After_6_mos	0.892473
5335	Slightly_worse	After_12_mos	0.622203
5336	Same	Now	1
5337	Severely_bad	After_6_mos	0.468323
5338	Severely_bad	Now	0
5339	Same	After_6_mos	0.892473
5340	Same	Now	1
5341	Severely_bad	After_6_mos	0.468323
5342	Same	After_6_mos	0.892473
5343	Slightly_worse	After_12_mos	0.622203
5344	Slightly_worse	Now	0.750073
5345	Slightly_worse	Now	0.750073
5346	Slightly_worse	Now	0.750073
5347	Severely_bad	After_6_mos	0.468323
5348	Same	After_6_mos	0.892473
5349	Same	Now	1
5350	Severely_bad	Now	0
5351	Slightly_worse	After_12_mos	0.622203
5352	Severely_bad	Now	0
5353	Same	Now	1
5354	Severely_bad	After_6_mos	0.468323
5355	Same	After_12_mos	0.267655
5356	Slightly_worse	Now	0.750073
5357	Severely_bad	Now	0
5358	Slightly_worse	Now	0.750073
5359	Severely_bad	After_6_mos	0.468323
5360	Same	Now	1
5361	Severely_bad	Now	0
5362	Severely_bad	After_6_mos	0.468323
5363	Slightly_worse	After_6_mos	0.697762
5364	Slightly_worse	After_12_mos	0.622203
5365	Slightly_worse	After_6_mos	0.697762
5366	Slightly_worse	After_6_mos	0.697762
5367	Slightly_worse	After_6_mos	0.697762
5368	Same	After_6_mos	0.892473
5369	Severely_bad	After_12_mos	0.429236
5370	Severely_bad	After_6_mos	0.468323
5371	Slightly_worse	After_12_mos	0.622203
5372	Severely_bad	Now	0
5373	Slightly_worse	Now	0.750073
5374	Slightly_worse	After_12_mos	0.622203
5375	Slightly_worse	After_12_mos	0.622203
5376	Slightly_worse	Now	0.750073
5377	Same	Now	1
5378	Slightly_worse	After_12_mos	0.622203
5379	Same	After_12_mos	0.267655
5380	Slightly_worse	Now	0.750073
5381	Same	Now	1
5382	Severely_bad	After_12_mos	0.429236
5383	Severely_bad	Now	0
5384	Severely_bad	After_12_mos	0.429236
5385	Same	After_6_mos	0.892473
5386	Same	Now	1
5387	Same	Now	1
5388	Severely_bad	After_6_mos	0.468323
5389	Slightly_worse	After_12_mos	0.622203
5390	Severely_bad	Now	0
5391	Same	After_6_mos	0.892473
5392	Severely_bad	After_6_mos	0.468323
5393	Severely_bad	Now	0
5394	Same	Now	1
5395	Same	After_6_mos	0.892473
5396	Same	Now	1
5397	Same	Now	1
5398	Slightly_worse	After_6_mos	0.697762
5399	Same	After_6_mos	0.892473
5400	Severely_bad	After_12_mos	0.429236
5401	Same	After_6_mos	0.892473
5402	Same	After_12_mos	0.267655
5403	Same	Now	1
5404	Same	After_12_mos	0.267655
5405	Same	After_6_mos	0.892473
5406	Same	Now	1
5407	Same	After_6_mos	0.892473
5408	Slightly_worse	After_12_mos	0.622203
5409	Severely_bad	After_12_mos	0.429236
5410	Severely_bad	After_6_mos	0.468323
5411	Same	After_12_mos	0.267655
5412	Same	After_12_mos	0.267655
5413	Same	After_6_mos	0.892473
5414	Slightly_worse	After_6_mos	0.697762
5415	Slightly_worse	Now	0.750073
5416	Severely_bad	Now	0
5417	Severely_bad	After_12_mos	0.429236
5418	Slightly_worse	Now	0.750073
5419	Same	After_6_mos	0.892473
5420	Severely_bad	Now	0
5421	Slightly_worse	After_12_mos	0.622203
5422	Severely_bad	After_12_mos	0.429236
5423	Same	Now	1
5424	Slightly_worse	After_6_mos	0.697762
5425	Same	Now	1
5426	Same	After_12_mos	0.267655
5427	Slightly_worse	After_6_mos	0.697762
5428	Same	Now	1
5429	Same	Now	1
5430	Same	After_12_mos	0.267655
5431	Slightly_worse	After_6_mos	0.697762
5432	Slightly_worse	After_6_mos	0.697762
5433	Same	Now	1
5434	Slightly_worse	After_12_mos	0.622203
5435	Severely_bad	After_12_mos	0.429236
5436	Slightly_worse	After_6_mos	0.697762
5437	Severely_bad	After_6_mos	0.468323
5438	Same	After_6_mos	0.892473
5439	Slightly_worse	Now	0.750073
5440	Slightly_worse	Now	0.750073
5441	Same	After_12_mos	0.267655
5442	Same	After_6_mos	0.892473
5443	Severely_bad	After_12_mos	0.429236
5444	Slightly_worse	After_12_mos	0.622203
5445	Severely_bad	After_12_mos	0.429236
5446	Same	After_12_mos	0.267655
5447	Severely_bad	After_12_mos	0.429236
5448	Same	After_12_mos	0.267655
5449	Same	After_6_mos	0.892473
5450	Slightly_worse	After_12_mos	0.622203
5451	Slightly_worse	After_6_mos	0.697762
5452	Same	Now	1
5453	Severely_bad	After_12_mos	0.429236
5454	Severely_bad	Now	0
5455	Same	After_6_mos	0.892473
5456	Severely_bad	Now	0
5457	Slightly_worse	After_6_mos	0.697762
5458	Slightly_worse	After_12_mos	0.622203
5459	Severely_bad	After_6_mos	0.468323
5460	Slightly_worse	After_6_mos	0.697762
5461	Severely_bad	Now	0
5462	Slightly_worse	After_12_mos	0.622203
5463	Severely_bad	Now	0
5464	Severely_bad	Now	0
5465	Severely_bad	After_12_mos	0.429236
5466	Same	After_6_mos	0.892473
5467	Same	After_12_mos	0.267655
5468	Severely_bad	After_12_mos	0.429236
5469	Same	After_6_mos	0.892473
5470	Same	After_6_mos	0.892473
5471	Severely_bad	After_12_mos	0.429236
5472	Severely_bad	After_12_mos	0.429236
5473	Slightly_worse	After_6_mos	0.697762
5474	Severely_bad	After_6_mos	0.468323
5475	Same	After_6_mos	0.892473
5476	Same	After_12_mos	0.267655
5477	Same	Now	1
5478	Same	Now	1
5479	Severely_bad	Now	0
5480	Slightly_worse	After_12_mos	0.622203
5481	Slightly_worse	After_12_mos	0.622203
5482	Same	Now	1
5483	Severely_bad	After_12_mos	0.429236
5484	Same	After_6_mos	0.892473
5485	Slightly_worse	After_12_mos	0.622203
5486	Severely_bad	Now	0
5487	Same	After_6_mos	0.892473
5488	Same	After_12_mos	0.267655
5489	Slightly_worse	After_12_mos	0.622203
5490	Same	Now	1
5491	Same	After_6_mos	0.892473
5492	Severely_bad	After_6_mos	0.468323
5493	Same	Now	1
5494	Same	After_6_mos	0.892473
5495	Slightly_worse	After_12_mos	0.622203
5496	Slightly_worse	After_6_mos	0.697762
5497	Slightly_worse	Now	0.750073
5498	Same	After_12_mos	0.267655
5499	Same	After_12_mos	0.267655
5500	Same	Now	1
5501	Slightly_worse	After_12_mos	0.622203
5502	Slightly_worse	After_12_mos	0.622203
5503	Severely_bad	After_6_mos	0.468323
5504	Same	After_12_mos	0.267655
5505	Same	Now	1
5506	Severely_bad	After_6_mos	0.468323
5507	Severely_bad	After_12_mos	0.429236
5508	Slightly_worse	Now	0.750073
5509	Severely_bad	After_6_mos	0.468323
5510	Severely_bad	After_12_mos	0.429236
5511	Severely_bad	After_12_mos	0.429236
5512	Same	Now	1
5513	Same	After_6_mos	0.892473
5514	Severely_bad	After_12_mos	0.429236
5515	Slightly_worse	After_6_mos	0.697762
5516	Slightly_worse	After_6_mos	0.697762
5517	Same	After_12_mos	0.267655
5518	Same	After_12_mos	0.267655
5519	Severely_bad	After_6_mos	0.468323
5520	Same	After_6_mos	0.892473
5521	Slightly_worse	After_6_mos	0.697762
5522	Slightly_worse	After_6_mos	0.697762
5523	Slightly_worse	Now	0.750073
5524	Same	After_6_mos	0.892473
5525	Slightly_worse	Now	0.750073
5526	Severely_bad	After_6_mos	0.468323
5527	Same	Now	1
5528	Severely_bad	After_6_mos	0.468323
5529	Slightly_worse	After_12_mos	0.622203
5530	Same	After_6_mos	0.892473
5531	Same	Now	1
5532	Slightly_worse	Now	0.750073
5533	Same	Now	1
5534	Same	After_12_mos	0.267655
5535	Same	Now	1
5536	Slightly_worse	After_6_mos	0.697762
5537	Slightly_worse	After_6_mos	0.697762
5538	Same	Now	1
5539	Slightly_worse	After_6_mos	0.697762
5540	Severely_bad	Now	0
5541	Slightly_worse	After_12_mos	0.622203
5542	Severely_bad	After_6_mos	0.468323
5543	Severely_bad	After_6_mos	0.468323
5544	Severely_bad	After_6_mos	0.468323
5545	Same	Now	1
5546	Slightly_worse	Now	0.750073
5547	Severely_bad	After_6_mos	0.468323
5548	Severely_bad	After_6_mos	0.468323
5549	Severely_bad	After_12_mos	0.429236
5550	Severely_bad	After_12_mos	0.429236
5551	Same	Now	1
5552	Same	After_6_mos	0.892473
5553	Severely_bad	Now	0
5554	Same	After_6_mos	0.892473
5555	Same	Now	1
5556	Slightly_worse	After_6_mos	0.697762
5557	Slightly_worse	Now	0.750073
5558	Severely_bad	After_6_mos	0.468323
5559	Same	Now	1
5560	Same	After_6_mos	0.892473
5561	Severely_bad	After_6_mos	0.468323
5562	Slightly_worse	Now	0.750073
5563	Slightly_worse	After_6_mos	0.697762
5564	Same	After_6_mos	0.892473
5565	Severely_bad	After_6_mos	0.468323
5566	Severely_bad	After_12_mos	0.429236
5567	Slightly_worse	After_6_mos	0.697762
5568	Same	Now	1
5569	Severely_bad	Now	0
5570	Same	After_6_mos	0.892473
5571	Slightly_worse	After_12_mos	0.622203
5572	Same	After_12_mos	0.267655
5573	Severely_bad	Now	0
5574	Slightly_worse	Now	0.750073
5575	Severely_bad	After_6_mos	0.468323
5576	Same	After_6_mos	0.892473
5577	Slightly_worse	After_12_mos	0.622203
5578	Same	After_6_mos	0.892473
5579	Severely_bad	After_12_mos	0.429236
5580	Severely_bad	After_6_mos	0.468323
5581	Same	After_12_mos	0.267655
5582	Severely_bad	After_6_mos	0.468323
5583	Same	After_6_mos	0.892473
5584	Same	After_6_mos	0.892473
5585	Severely_bad	After_12_mos	0.429236
5586	Same	Now	1
5587	Slightly_worse	Now	0.750073
5588	Severely_bad	Now	0
5589	Slightly_worse	Now	0.750073
5590	Same	After_6_mos	0.892473
5591	Severely_bad	After_6_mos	0.468323
5592	Slightly_worse	After_12_mos	0.622203
5593	Same	Now	1
5594	Slightly_worse	Now	0.750073
5595	Severely_bad	After_6_mos	0.468323
5596	Same	Now	1
5597	Same	Now	1
5598	Same	Now	1
5599	Severely_bad	After_6_mos	0.468323
5600	Slightly_worse	After_12_mos	0.622203
5601	Slightly_worse	Now	0.750073
5602	Slightly_worse	After_12_mos	0.622203
5603	Slightly_worse	Now	0.750073
5604	Severely_bad	After_12_mos	0.429236
5605	Severely_bad	After_12_mos	0.429236
5606	Slightly_worse	Now	0.750073
5607	Severely_bad	After_6_mos	0.468323
5608	Severely_bad	After_6_mos	0.468323
5609	Same	Now	1
5610	Same	Now	1
5611	Severely_bad	After_6_mos	0.468323
5612	Severely_bad	After_12_mos	0.429236
5613	Slightly_worse	Now	0.750073
5614	Slightly_worse	After_12_mos	0.622203
5615	Same	After_6_mos	0.892473
5616	Same	Now	1
5617	Slightly_worse	After_12_mos	0.622203
5618	Slightly_worse	After_12_mos	0.622203
5619	Same	After_6_mos	0.892473
5620	Severely_bad	After_6_mos	0.468323
5621	Slightly_worse	After_12_mos	0.622203
5622	Same	After_12_mos	0.267655
5623	Severely_bad	After_12_mos	0.429236
5624	Slightly_worse	Now	0.750073
5625	Severely_bad	After_12_mos	0.429236
5626	Same	After_6_mos	0.892473
5627	Severely_bad	Now	0
5628	Severely_bad	After_12_mos	0.429236
5629	Slightly_worse	Now	0.750073
5630	Severely_bad	After_12_mos	0.429236
5631	Severely_bad	Now	0
5632	Severely_bad	After_6_mos	0.468323
5633	Same	After_6_mos	0.892473
5634	Severely_bad	After_6_mos	0.468323
5635	Slightly_worse	After_12_mos	0.622203
5636	Severely_bad	After_12_mos	0.429236
5637	Severely_bad	After_6_mos	0.468323
5638	Severely_bad	After_12_mos	0.429236
5639	Severely_bad	Now	0
5640	Same	After_6_mos	0.892473
5641	Severely_bad	After_6_mos	0.468323
5642	Severely_bad	After_6_mos	0.468323
5643	Severely_bad	After_12_mos	0.429236
5644	Same	After_6_mos	0.892473
5645	Same	After_6_mos	0.892473
5646	Same	Now	1
5647	Slightly_worse	After_6_mos	0.697762
5648	Same	After_6_mos	0.892473
5649	Slightly_worse	Now	0.750073
5650	Slightly_worse	After_6_mos	0.697762
5651	Severely_bad	Now	0
5652	Severely_bad	Now	0
5653	Same	Now	1
5654	Slightly_worse	Now	0.750073
5655	Same	After_12_mos	0.267655
5656	Same	After_12_mos	0.267655
5657	Slightly_worse	Now	0.750073
5658	Slightly_worse	Now	0.750073
5659	Same	Now	1
5660	Same	After_6_mos	0.892473
5661	Severely_bad	Now	0
5662	Severely_bad	Now	0
5663	Same	After_6_mos	0.892473
5664	Severely_bad	Now	0
5665	Slightly_worse	After_12_mos	0.622203
5666	Severely_bad	Now	0
5667	Slightly_worse	After_6_mos	0.697762
5668	Severely_bad	After_6_mos	0.468323
5669	Severely_bad	After_12_mos	0.429236
5670	Same	After_6_mos	0.892473
5671	Slightly_worse	After_6_mos	0.697762
5672	Same	After_6_mos	0.892473
5673	Severely_bad	After_12_mos	0.429236
5674	Same	Now	1
5675	Slightly_worse	After_12_mos	0.622203
5676	Same	After_12_mos	0.267655
5677	Severely_bad	After_12_mos	0.429236
5678	Severely_bad	Now	0
5679	Severely_bad	After_6_mos	0.468323
5680	Same	After_6_mos	0.892473
5681	Severely_bad	After_6_mos	0.468323
5682	Same	Now	1
5683	Same	After_6_mos	0.892473
5684	Same	After_6_mos	0.892473
5685	Same	After_6_mos	0.892473
5686	Same	After_12_mos	0.267655
5687	Same	After_12_mos	0.267655
5688	Severely_bad	Now	0
5689	Severely_bad	After_6_mos	0.468323
5690	Slightly_worse	Now	0.750073
5691	Slightly_worse	After_6_mos	0.697762
5692	Severely_bad	After_12_mos	0.429236
5693	Slightly_worse	Now	0.750073
5694	Slightly_worse	Now	0.750073
5695	Same	After_6_mos	0.892473
5696	Slightly_worse	After_12_mos	0.622203
5697	Severely_bad	Now	0
5698	Slightly_worse	Now	0.750073
5699	Severely_bad	After_6_mos	0.468323
5700	Slightly_worse	Now	0.750073
5701	Same	Now	1
5702	Severely_bad	After_12_mos	0.429236
5703	Severely_bad	Now	0
